artist,datestring,house,title,auction_name_lot,hammer,pdate,date,low_est,high_est,nomprice,lot_no,curr,paint_date,saleyear,cpi,saleprice,birth1,age,american,area,omeana,larea,father,mother,wife1,wife2,child1,child2,friend1,friend2,friend3,brother,sister
"Ad Reinhardt (b. 1913, d. 1967)",11/20/1996,Sotheby's New York,"Abstract Painting, Black",Contemporary Art (Part II) (Lot 85),Hammer,1960 Paintings,13473,45000,65000,130000,,USD,1960,1996,1.3897769,180671,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/8/1990,Sotheby's New York,Timeless painting,Contemporary Art Part I (Lot 45),Hammer,1960 Paintings,11085,,,330000,45,USD,1960,1990,1.6683704,550562.25,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/6/1986,Christie's New York,Abstract painting 1960,(Lot 19),Hammer,1960 Paintings,9622,,,45000,19,USD,1960,1986,1.989562,89530.289,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",11/11/1988,Sotheby's New York,Painting,"Contemporary Art, Part II (Lot 171)",Hammer,1960 Paintings,10542,,,31000,171,USD,1960,1988,1.843246,57140.625,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/11/2011,Sotheby's New York,Abstract Painting,Contemporary Art Day (Lot 116),Premium,1960 Paintings,18758,200000,300000,314500,116,USD,1960,2011,.96940058,304876.47,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/5/1987,Christie's New York,Abstract painting,(Lot 25),Hammer,1960 Paintings,9986,,,240000,25,USD,1960,1987,1.919507,460681.69,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",11/11/1988,Sotheby's New York,Painting 1960,"Contemporary Art, Part II (Lot 141)",Hammer,1960 Paintings,10542,,,105000,141,USD,1960,1988,1.843246,193540.83,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",11/12/1991,Christie's New York,Abstract painting,Contemporary Art including selection from Tremaine Collection (Lot 30),Hammer,1960 Paintings,11638,,,450000,30,USD,1960,1991,1.6009985,720449.31,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/2/1989,Sotheby's New York,Timeless painting,"Contemporary Pictures & Sculpture, Part I (Lot 33)",Hammer,1960 Paintings,10714,,,250000,33,USD,1960,1989,1.7585161,439629.03,1913,47,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",11/13/2012,Sotheby's New York,Abstract Painting No. 11,Contemporary Art Evening Auction (Lot 56),,1961 Paintings,19310,800000,1200000,,56,USD,1961,2012,.94974607,,1913,48,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",5/2/1989,Sotheby's New York,Abstract painting,"Contemporary Pictures & Sculpture, Part I (Lot 44)",Hammer,1962 Paintings,10714,,,270000,44,USD,1962,1989,1.7585161,474799.34,1913,49,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",4/7/2010,Phillips de Pury & Company New York,"Untitled, from New York International Portfolio",The Estate of Mrs. Harry N. Abrams (Lot 30),Premium,1966 Paintings,18359,800,1000,6000,30,USD,1966,2010,1,6000,1913,53,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Ad Reinhardt (b. 1913, d. 1967)",11/9/2005,Christie's New York,Abstract,Post-War & Contemporary Art - Morning Sale (Lot 279),Hammer,1966 Paintings,16749,300000,400000,380000,279,USD,1966,2005,1.1165181,424276.91,1913,53,1,499.05225,499.05225,6.2127109,,,,,,,,,,,
"Adolph Gottlieb (b. 1903, d. 1974)",11/1/1994,Christie's East,"Untitled, Table","Contemporary Paintings, Drawings & Sculpture (Lot 2)",Hammer,1939 Paintings,12723,,,4500,2,USD,1939,1994,1.4713631,6621.1338,1903,36,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/22/2007,Doyle New York New York,Pictograph,Modern & Contemporary and European & American Art (Lot 1162),Hammer,1942 Paintings,17308,60000,80000,114000,1162,USD,1942,2007,1.0516731,119890.73,1903,39,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/14/2012,Sotheby's New York,Minotaur,Contemporary Art Day Auction (Lot 154),,1942 Paintings,19311,100000,150000,,154,USD,1942,2012,.94974607,,1903,39,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/9/2011,Christie's New York,Ancestral Portrait,Post-War and Contemporary Art Session II (Lot 677),,Circa 1944 Paintings,18940,120000,180000,,677,USD,1944,2011,.96940058,,1903,41,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",10/5/2004,Tajan Paris,Whirling bird,Tribute to Julien Levy (Lot 63),Hammer,1945 Paintings,16349,24632,27095,19705,63,USD,1945,2004,1.1543462,22746.393,1903,42,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/12/2009,Sotheby's New York,Vigil,"Contemporary Art, Day (Lot 173)",Premium,1945 Paintings,18213,150000,200000,170500,173,USD,1945,2009,1.0164027,173296.66,1903,42,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/19/1997,Christie's New York,Untitled,Contemporary Art (Part II) Collection of Irwin & Bethea Green (Lot 235),Hammer,1945 Paintings,13837,30000,40000,28000,,USD,1945,1997,1.3586043,38040.922,1903,42,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/15/2013,Sotheby's New York,Green And Blue,Contemporary Art Day Auction (Lot 128),Premium,1945 Paintings,19493,80000,120000,197000,128,USD,1945,2013,.93603539,184398.97,1903,42,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/15/2008,Sotheby's New York,Alchemist's Fluid,Contemporary Art Day Auction (Lot 137),Premium,1946 Paintings,17667,200000,250000,241000,137,USD,1946,2008,1.0127866,244081.58,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/1986,Sotheby's New York,The mariner's dream,(Lot 76),Hammer,1946 Paintings,9810,,,40000,76,USD,1946,1986,1.989562,79582.484,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/13/1986,Doyle New York New York,Ancient Rite,(Lot 9),Hammer,1946 Paintings,9813,,,9000,9,USD,1946,1986,1.989562,17906.059,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/10/2012,Sotheby's New York,Ancient Rite,Contemporary Art Day Auction (Lot 146),Premium,1946 Paintings,19123,60000,80000,68500,146,USD,1946,2012,.94974607,65057.605,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",4/2/2008,Sotheby's New York,Untitled (Voyage),Contemporary Art (Lot 89),Premium,Circa 1946 Paintings,17624,40000,60000,109000,89,USD,1946,2008,1.0127866,110393.74,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/18/1981,Christie's New York,House of magician,(Lot 24),Hammer,1946 Paintings,7992,,,19000,24,USD,1946,1981,2.3988559,45578.262,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/25/2005,Tajan Paris,Signs for divination,New York-Paris 1945-2005 (Lot 6),Hammer,1946 Paintings,16581,88207,113409,98287,6,USD,1946,2005,1.1165181,109739.22,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/14/1991,Sotheby's New York,House of magician,Contemporary Art Part II (Lot 276),Hammer,1946 Paintings,11640,,,50000,276,USD,1946,1991,1.6009985,80049.93,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/13/1980,Sotheby's New York,Signs for divination,(Lot 6),Hammer,1946 Paintings,7622,,,11500,6,USD,1946,1980,2.6463106,30432.572,1903,43,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/9/1988,Christie's New York,Black Sun,Contemporary Art (Lot 36),Hammer,1947 Paintings,10540,,,58000,36,USD,1947,1988,1.843246,106908.27,1903,44,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/11/1982,Christie's New York,Oracle,(Lot 117),Hammer,1947 Paintings,8350,,,40000,117,USD,1947,1982,2.2596476,90385.906,1903,44,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/6/1987,Christie's New York,Untitled,(Lot 107),Hammer,1947 Paintings,9987,,,19000,107,USD,1947,1987,1.919507,36470.633,1903,44,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/12/1980,Christie's New York,Altar,(Lot 18),Hammer,1947 Paintings,7621,,,65000,18,USD,1947,1980,2.6463106,172010.19,1903,44,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/15/2013,Sotheby's New York,Shields,Contemporary Art Day Auction (Lot 129),Premium,1947 Paintings,19493,100000,150000,185000,129,USD,1947,2013,.93603539,173166.55,1903,44,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/20/1996,Sotheby's New York,Ritual objects,Contemporary Art (Part II) (Lot 84),Hammer,1948 Paintings,13473,55000,75000,80000,,USD,1948,1996,1.3897769,111182.16,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/9/1996,Sotheby's New York,"Pictograph, study for Ancestral Image",Contemporary Art (Part II) (Lot 123),Hammer,1948 Paintings,13278,10000,15000,18000,,USD,1948,1996,1.3897769,25015.984,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/16/1988,Doyle New York New York,Ritual object,Modern & European Paintings (Lot 10),Hammer,1948 Paintings,10547,,,55000,10,USD,1948,1988,1.843246,101378.53,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/13/2008,Christie's New York,Token,Post War and Contemporary Art Morning Session (Lot 218),Premium,1948 Paintings,17849,120000,180000,116500,218,USD,1948,2008,1.0127866,117989.64,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/19/1989,Guy Loudmer Paris,Sorcerer,"Important Modern Paintings, Watercolours & Sculpture (Lot 39)",Hammer,1948 Paintings,10915,,,175560,39,USD,1948,1989,1.7585161,308725.09,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/11/1988,Sotheby's New York,Study for ancestral image,"Contemporary Art, Part II (Lot 94)",Hammer,1948 Paintings,10542,,,19000,94,USD,1948,1988,1.843246,35021.672,1903,45,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/14/1998,Sotheby's New York,The bent arrow,"Contemporary Art, Part I (Lot 48)",Hammer,1949 Paintings,14013,125000,175000,140000,48,USD,1949,1998,1.3377669,187287.36,1903,46,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",9/25/2013,Sotheby's New York,Man Looking At Woman II,Contemporary Curated (Lot 305),,1949 Paintings,19626,150000,200000,,305,USD,1949,2013,.93603539,,1903,46,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/11/2006,Sotheby's New York,Abstract,Contemporary Art - Morning Sale (Lot 139),Hammer,1950 Paintings,16932,180000,220000,160000,139,USD,1950,2006,1.081627,173060.33,1903,47,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/14/2012,Sotheby's New York,Man And Arrow #2,Contemporary Art Day Auction (Lot 150),Premium,1950 Paintings,19311,80000,120000,242500,150,USD,1950,2012,.94974607,230313.42,1903,47,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/20/1996,Sotheby's New York,"The Seer, Small",Contemporary Art (Part II) (Lot 89),Hammer,1950 Paintings,13473,30000,35000,28000,,USD,1950,1996,1.3897769,38913.754,1903,47,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/18/2000,Sotheby's New York,Castle I,Contemporary Art (part II) (Lot 400),Hammer,1950 Paintings,14748,25000,35000,20000,,USD,1950,2000,1.266295,25325.898,1903,47,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/2011,Sotheby's New York,Tournament,Contemporary Art Day Auction (Lot 120),Premium,1951 Paintings,18941,60000,80000,74500,120,USD,1951,2011,.96940058,72220.344,1903,48,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/4/1987,Sotheby's New York,Waiting,(Lot 4),Hammer,1951 Paintings,9985,,,65000,4,USD,1951,1987,1.919507,124767.95,1903,48,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",3/8/2013,Christie's New York,Cave,First Open (Lot 113),Premium,1952 Paintings,19425,80000,120000,182500,113,USD,1952,2013,.93603539,170826.45,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/2011,Sotheby's New York,Black Band,Contemporary Art Day Auction (Lot 152),,1952 Paintings,18941,70000,90000,,152,USD,1952,2011,.96940058,,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/14/2012,Sotheby's New York,Dream,Contemporary Art Day Auction (Lot 155),,1952 Paintings,19311,70000,100000,,155,USD,1952,2012,.94974607,,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/7/1985,Christie's New York,Cave,(Lot 144),Hammer,1952 Paintings,9442,,,14000,144,USD,1952,1985,2.0265427,28371.598,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/17/2007,Christie's New York,Sea and tide,Post-War and Contemporary Art - Morning Sale (Lot 146),Hammer,1952 Paintings,17303,70000,90000,65000,146,USD,1952,2007,1.0516731,68358.75,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/5/1987,Sotheby's New York,"Sun, moon, clouds",Contemporary Art (Part II) Sale No. 5629 (Lot 99),Hammer,1952 Paintings,10170,,,29000,,USD,1952,1987,1.919507,55665.703,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/12/2003,Christie's New York,Waterscape,Post War & Contemporary Art - Morning Session (Lot 317),Hammer,1952 Paintings,16021,150000,200000,350000,317,USD,1952,2003,1.185087,414780.44,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",10/11/2006,Sotheby's New York,Movement East to West,Contemporary Art (Lot 223),Hammer,1952 Paintings,17085,100000,150000,160000,223,USD,1952,2006,1.081627,173060.33,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/5/1994,Sotheby's New York,Converging forms,Contemporary Art - Part II (Lot 95),Hammer,1952 Paintings,12543,,,24000,95,USD,1952,1994,1.4713631,35312.715,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",10/26/2013,Cornette de Saint Cyr Paris,Cave,Art Contemporain I (Lot 10),Premium,1952 Paintings,19657,138040,207060,172380,10,USD,1952,2013,.93603539,161353.78,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/2011,Sotheby's New York,Movement East To West,Contemporary Art Day Auction (Lot 135),,1952 Paintings,18941,150000,200000,,135,USD,1952,2011,.96940058,,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",12/14/2010,Sotheby's New York,Black Band,Fusion: Contemporary Art and Design (Lot 9),,1952 Paintings,18610,70000,90000,,9,USD,1952,2010,1,,1903,49,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/18/1992,Sotheby's New York,Nocturnal beams,Contemporary Art - Part II (Lot 84),Hammer,1954 Paintings,12010,,,45000,84,USD,1954,1992,1.5542125,69939.563,1903,51,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/3/2011,Tajan Paris,Six ways of looking at a menorah,Contemporary Art I (Lot 10),Premium,Circa 1954 Paintings,18750,89004,118672,107694,10,USD,1954,2011,.96940058,104398.63,1903,51,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",3/10/2011,Christie's New York,Interpenetration,First Open Post-War and Contemporary Art (Lot 148),Premium,1954 Paintings,18696,20000,30000,52500,148,USD,1954,2011,.96940058,50893.531,1903,51,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/3/1988,Sotheby's New York,Unstill-life II,"Contemporary Art, Part II (Lot 119)",Hammer,1955 Paintings,10350,,,25000,119,USD,1955,1988,1.843246,46081.148,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/12/2004,Christie's New York,Centipede,Post-War & Contemporary Art - Morning Session (Lot 154),Hammer,1955 Paintings,16203,35000,45000,58000,154,USD,1955,2004,1.1543462,66952.078,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",2/8/2002,Sotheby's London,"Labyrinth, blue, white and red",Contemporary Art - Day Sale (Lot 214),Hammer,1955 Paintings,15379,11341,17012,8506,214,USD,1955,2002,1.2120956,10310.085,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/17/2007,Christie's New York,Cold wave,Post-War and Contemporary Art - Morning Sale (Lot 134),Hammer,1955 Paintings,17303,150000,200000,160000,134,USD,1955,2007,1.0516731,168267.69,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",2/19/1988,Sotheby's New York,Labyrinth,Contemporary Art. Sale No. 5688 (Lot 19),Hammer,1955 Paintings,10276,,,6000,19,USD,1955,1988,1.843246,11059.476,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/2010,Sotheby's New York,Machine,Contemporary Art Day Auction (Lot 244),Premium,1955 Paintings,18576,25000,35000,40000,244,USD,1955,2010,1,40000,1903,52,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/9/1993,Christie's New York,Cold Front No.2,Contemporary Art - Part I (Lot 8),Hammer,1956 Paintings,12366,,,250000,8,USD,1956,1993,1.5090381,377259.53,1903,53,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/14/2008,Christie's New York,Untitled,Post War And Contemporary Art Morning Session (Lot 211),Premium,1956 Paintings,17666,30000,40000,43000,211,USD,1956,2008,1.0127866,43549.824,1903,53,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/13/1981,Christie's New York,Polychromed maze,(Lot 21),Hammer,1956 Paintings,7803,,,55000,21,USD,1956,1981,2.3988559,131937.08,1903,53,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",10/8/1988,Sotheby's New York,Untitled,Contemporary Art (Lot 59),Hammer,1956 Paintings,10508,,,7000,59,USD,1956,1988,1.843246,12902.722,1903,53,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",9/23/2003,Christie's New York,Table,Post-War & Contemporary Art (Lot 11),Hammer,1956 Paintings,15971,15000,20000,30000,11,USD,1956,2003,1.185087,35552.609,1903,53,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/15/2003,Christie's New York,Blast II,Post-War & Contemporary Art - Morning Sale (Lot 106),Hammer,1957 Paintings,15840,150000,200000,850000,106,USD,1957,2003,1.185087,1007323.9,1903,54,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/2/1988,Sotheby's New York,"Pink, Blue, Black","Contemporary Art, Part I (Lot 29)",Hammer,1957 Paintings,10349,,,150000,29,USD,1957,1988,1.843246,276486.91,1903,54,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/4/1993,Sotheby's New York,"Pink, blue, black",Contemporary Art - Part II (Lot 307),Hammer,1957 Paintings,12177,,,80000,307,USD,1957,1993,1.5090381,120723.05,1903,54,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/22/2007,Doyle New York New York,Blast III,Modern & Contemporary and European & American Art (Lot 1161),Hammer,1958 Paintings,17308,700000,900000,1384000,1161,USD,1958,2007,1.0516731,1455515.5,1903,55,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/8/2005,Christie's New York,Transfiguration IV,Post War & Contemporary Art - Evening Sale (Lot 50),Hammer,1958 Paintings,16748,800000,1200000,800000,50,USD,1958,2005,1.1165181,893214.5,1903,55,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",11/10/2004,Sotheby's New York,Magnetic,Contemporary Art - Morning (Lot 129),Hammer,1958 Paintings,16385,300000,400000,250000,129,USD,1958,2004,1.1543462,288586.56,1903,55,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
"Adolph Gottlieb (b. 1903, d. 1974)",5/13/2004,Sotheby's New York,Rising,Contemporary Art - Morning Sale (Lot 109),Hammer,1958 Paintings,16204,150000,200000,280000,109,USD,1958,2004,1.1543462,323216.94,1903,55,1,499.05225,499.05225,6.2127109,1947,1958,,,,,,,,,1956
